19990818,0,18.2617,18.2617,18.0092,18.1219,764683.826
19990819,0,17.9821,18.7712,17.9821,18.3744,1837413.938
19990820,0,18.4871,18.6585,18.1489,18.2346,1677957.848
19990823,0,18.176,18.4015,17.9235,17.9821,1228417.318
19990824,0,18.0362,18.0362,17.5853,17.8108,985794.488
19990825,0,17.698,18.1489,17.698,17.7567,1415817.794
19990826,0,17.671,17.671,17.0217,17.193,1619629.846
19990827,0,17.193,17.4185,17.0487,17.3599,1012407.77
19990830,0,17.2471,17.5312,17.1344,17.4996,496778.278
19990831,0,17.4726,17.6439,17.3599,17.4185,264135.344
19990901,0,17.4185,17.7567,17.4185,17.4726,493673.178
19990902,0,17.4185,17.4726,17.2471,17.3057,1104222.49
19990903,0,17.2742,17.4726,17.2471,17.3057,467060.130000001
19990907,0,17.3599,17.671,17.3057,17.671,597021.116
19990908,0,17.671,17.9505,17.5583,17.8694,722546.14
19990909,0,18.1489,18.938,18.1489,18.938,1799490.672
19990910,0,19.3889,20.178,19.2762,19.6414,1957395.538
19990913,0,19.5829,20.2871,19.2714,19.8898,823833.08
19990914,0,19.637,19.8086,19.2985,19.2985,479812.32
19990915,0,19.3842,19.3842,18.6213,18.8741,691585.460000001
19990916,0,18.7342,18.9599,18.3956,18.82,918643.58
19990917,0,18.847,19.0998,18.7071,18.9599,1003928.94
19990920,0,18.847,19.1856,18.7342,18.8741,1644343.36
19990921,0,18.7342,18.9057,18.3415,18.3685,951428.58
19990922,0,18.5356,19.0728,18.2828,18.2828,14863999.68
19990923,0,18.3956,18.5085,18.2828,18.2828,2761911.66
19990924,0,18.3099,18.7071,18.2828,18.6213,3183464.7
19990927,0,18.4543,18.5672,18.2828,18.3685,1075923.22
19990928,0,18.2828,18.3415,17.7185,18.0571,2401054.9
19990929,0,18.2828,18.68,18.2286,18.5943,1465133.24
19990930,0,18.6484,18.7342,18.3099,18.68,874118.24
19991001,0,18.68,18.847,18.5085,18.7929,650382.5
19991004,0,18.9057,18.9599,18.6213,18.8741,1659849.94
19991005,0,18.82,18.82,17.8313,17.9713,1596051.86
19991006,0,18.0571,18.2286,17.6643,18.1699,1408424.28
19991007,0,18.03,18.1157,17.89,18.0841,779086.360000001
19991008,0,17.9442,17.9442,17.2671,17.4386,1398456.18
19991011,0,17.5515,18.4543,17.5515,18.2828,743864.46
19991012,0,18.5085,18.5672,18.0571,18.0571,544939.28
19991013,0,18.2828,18.3956,17.9171,17.9442,998612.5
19991014,0,18.0029,18.0571,17.89,18.03,492217.52
19991015,0,17.7772,18.2557,17.4928,17.9713,886301.56
19991018,0,18.03,18.03,17.3799,17.4928,786839.02
19991019,0,17.4657,17.7772,17.407,17.407,833136.7
19991020,0,17.4928,17.7185,17.1,17.6327,558230.42
19991021,0,17.7772,18.03,17.6056,17.7456,660351.18
19991022,0,18.0571,18.5943,17.89,18.5085,1001934.86
19991025,0,18.5356,18.9599,18.5356,18.7613,1261999.36
19991026,0,18.8741,18.9328,18.1699,18.3099,562439.22
19991027,0,18.197,18.5943,17.9171,18.0029,733009.34
19991028,0,18.0029,18.0571,17.7185,17.7185,1093201.58
19991029,0,17.5199,17.6056,17.407,17.5785,951649.86
19991101,0,17.6056,17.6643,17.5199,17.5515,850193.680000001
19991102,0,17.5785,17.6643,17.3799,17.5785,1189340.84
19991103,0,17.6643,17.89,17.4386,17.4386,900922.32
19991104,0,17.5785,17.6056,17.3799,17.4928,273134.06
19991105,0,17.5785,17.6056,17.1542,17.24,1452285.2
19991108,0,17.2129,17.6914,16.9872,17.2941,995288.720000001
19991109,0,17.5515,17.8313,17.4657,17.7456,675137
19991110,0,17.8584,18.5085,17.8313,17.9442,945390
19991111,0,17.9713,18.2828,17.9171,17.9713,1341082.26
19991112,0,18.2286,18.2286,17.7185,17.9171,521679.94
19991115,0,18.0571,18.1699,17.89,18.03,530983.54
19991116,0,17.9442,18.2286,17.8584,18.0841,1545102.62
19991117,0,18.1428,18.7929,18.1428,18.7071,1785007.94
19991118,0,18.7071,18.847,18.3956,18.5943,1513868.44
19991119,0,18.7071,18.847,18.0841,18.3685,842883.28
19991122,0,18.4543,18.4543,17.5515,17.6643,896714.22
19991123,0,17.2671,17.3257,16.4771,16.8156,2308459.72
19991124,0,17.1542,17.1542,16.617,16.8743,788389.700000001
19991126,0,16.8156,16.8156,16.7028,16.7615,171235.02
19991129,0,16.5899,16.6486,15.9128,16.2513,1586525.9
19991130,0,16.1114,16.1385,15.7142,15.9128,1130195.32
19991201,0,15.7999,16.3642,15.7458,16.3642,954972.68
19991202,0,16.45,16.5357,15.9985,16.3642,848643.24
19991203,0,16.2784,16.4771,15.7142,15.7999,787503.68
19991206,0,15.7728,15.7728,14.6714,14.8429,2267923.1
19991207,0,14.8429,14.8429,13.7143,14.1071,2843873.62
19991208,0,14.1071,14.5585,13.3171,14.3057,2177542.4
19991209,0,14.2786,14.5043,13.5428,13.8814,1553963.52
19991210,0,13.9084,14.3057,13.6556,13.7685,1545766.22
19991213,0,13.678,15.0345,13.678,14.7225,2237893.618
19991214,0,14.5824,14.6095,14.2432,14.2704,881313.681000001
19991215,0,14.3563,15.0345,14.3563,15.0074,673646.205
19991216,0,15.2877,15.6585,15.0933,15.4324,671655.909
19991217,0,15.5997,15.5997,14.8356,15.1476,761003.745
19991220,0,15.0345,15.1476,14.4693,15.0933,477700.706
19991221,0,15.3736,15.7716,15.0345,15.6585,1029710.337
19991222,0,15.7128,15.8258,15.2063,15.2063,846370.942
19991223,0,15.3194,15.3736,14.7813,14.9486,697973.34
19991227,0,14.9215,15.1204,14.5281,14.7542,620126.067
19991228,0,14.7813,15.1476,14.6954,14.9215,777147.996000001
19991229,0,14.8084,15.4867,14.8084,15.4324,347438.833
19991230,0,15.3194,15.5726,15.1204,15.2877,369775.838
19991231,0,15.3736,15.4596,14.8672,14.8672,376631.536
20000103,0,14.9803,15.1476,14.4964,14.6411,729156.566
20000104,0,14.7813,14.7813,14.189,14.302,1625065.933
20000105,0,14.4151,14.5552,14.2432,14.3563,919794.813000001
20000106,0,14.4151,15.5997,14.3563,15.3194,573904.359
20000107,0,15.3736,15.9389,15.2606,15.2606,599116.365
20000110,0,15.4324,15.4867,14.8944,14.9215,406709.07
20000111,0,15.2063,15.4596,15.0933,15.3736,589606.428
20000112,0,15.3736,15.3736,15.1476,15.1747,402728.257
20000113,0,15.2877,15.6269,15.2606,15.6269,888611.693
20000114,0,15.5455,15.7128,15.1476,15.6585,740878.339000001
20000118,0,15.6269,16.8703,15.6269,16.7573,971766.83
20000119,0,16.902,17.4084,16.902,17.3541,1209069.04
20000120,0,17.2411,17.9736,17.2411,17.6616,1303724.372
20000121,0,17.8606,18.8779,17.8606,18.679,1312791.917
20000124,0,18.7649,19.0181,17.7475,18.0324,1926283.589
20000125,0,18.0866,18.1138,17.6933,17.7475,657723.162
20000126,0,17.7747,18.2268,17.4084,17.4084,709916.137000001
20000127,0,17.3541,17.8606,16.703,16.8432,733801.230000001
20000128,0,16.9562,17.2411,16.7301,16.902,575673.375
20000131,0,16.9562,16.9562,15.9389,15.9389,996978.954
20000201,0,15.8846,16.4769,15.8846,16.3639,1008037.089
20000202,0,16.4182,16.6442,16.1107,16.1107,611501.318
20000203,0,16.391,16.4182,16.1107,16.2237,404055.093
20000204,0,16.2508,16.6171,16.1107,16.278,510210.915
20000207,0,16.1649,16.7301,16.1649,16.3051,564394.446
20000208,0,16.278,16.3368,15.8846,16.2237,268485.419
20000209,0,16.278,16.5628,15.9389,15.9976,1103502
20000210,0,16.0519,17.1552,16.0519,16.9562,673347
20000211,0,16.9562,16.9562,16.3368,16.4182,393439.647
20000214,0,16.4498,17.015,16.278,16.7573,573019.515
20000215,0,16.8161,17.3541,16.7889,17.1823,991007.819000001
20000216,0,17.0421,17.6073,17.015,17.4355,410689.776
20000217,0,17.6345,17.6345,17.2954,17.4672,644674.477
20000218,0,17.3541,17.5802,17.1552,17.2954,990123.170000001
20000222,0,17.3813,17.3813,16.7573,17.1823,726502.835000001
20000223,0,17.2094,17.2411,16.278,16.6442,409362.88
20000224,0,16.5628,16.7889,16.1649,16.4182,795504.743
20000225,0,16.6759,16.6759,16.1649,16.2237,988574.336000001
20000228,0,15.9389,16.6759,15.9389,16.5628,498710.66
20000229,0,16.5628,16.9562,16.3368,16.902,831995.238
20000301,0,16.9562,17.6345,16.8432,17.6073,695762.18
20000302,0,17.9736,18.6519,17.9193,18.5117,1446370.869
20000303,0,18.4846,18.5117,17.6933,18.1138,846813.085000001
20000306,0,18.1454,18.4258,17.7475,18.3399,341688.56
20000307,0,18.2585,20.1485,18.1997,20.1214,1466496.514
20000308,0,20.1802,20.4063,19.3889,20.1802,1661999.15
20000309,0,19.8953,20.0671,19.3301,19.9812,621231.881
20000310,0,19.9812,20.2616,19.5562,19.8953,1044748.869
20000313,0,19.3521,20.0582,19.2389,20.0582,438941.517
20000314,0,19.9179,20.2846,19.7187,20.0039,864187.053
20000315,0,19.9768,20.0899,19.2661,19.4652,692763.206999999
20000316,0,19.2389,20.0311,19.1846,19.9451,590704.22
20000317,0,19.4652,19.8636,19.2661,19.4109,430767.915
20000320,0,19.4652,19.4652,18.8994,19.1529,279446.869
20000321,0,19.0126,19.8047,18.9582,19.5512,437616.139
20000322,0,19.4652,19.6373,19.3249,19.4109,597332.103
20000323,0,19.4924,19.4924,19.0397,19.1846,358752.316
20000324,0,19.2389,19.6644,18.8451,19.1257,365379.631
20000327,0,19.1529,19.4381,18.7862,18.9265,522223.444
